Index_1777,Index,Index_final,Index_initial,mol_min,Drug_Name,Zhu_2_class,Source_Zhu,Fourches_2_class,Source_Fourches,LiuR_3_class,LiuR_2_class,Source_LiuR,Source_LiuZ_PLOS_SIDER,LiuZ_SIDER_Combined_Scores,LiuZ_SIDER_2_class,LiuZ_Pfizer_2_class,Source_LiuZ_Pfizer,LiuZ_OBrien_3_class,LiuZ_OBrien_2_class,Source_LiuZ_OBrien,Ekins_2_class,Source_Ekins,Rodgers_Activity,Rodgers_2_class,Source_Rodgers,DILI_3class_Chen,DILI_2class_Chen,Source_Chen,Sum_Score_DILI,Sources_total,DILI_Characterization,DILI_Total_2_class,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb,ABCG2_Inhib,ABCB1_Inhib,BSEP_Inhib,OATP1B1_Sum_Binary,OATP1B3_Sum_Binary,Binary_Characterization
1557,847,845,2449,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)C(N)c1ccc(O)cc1,Amoxicillin,,,,,0,1,LiuR_2015,LiuZ_PLOS_SIDER,2,0,,,,,,0,Ekins,I ,0,Rodgers,0,1,Chen,4/7,Zhu  Fourches  LiuR  LiuZ_SIDER  Ekins  Rodgers  Chen,Positive,1,51.039066,0,0,3,5,6,0,6,0,44,5,11,25,14,79.139839,1.7986327,0,0,16,0,0,19,0,3,5,0,1,1.5916789,-2.6470633,-0.59024209,0.5913434,2.8502831,-2.9028697,-0.53223735,0.58717239,2.7545812,-2.3916981,-0.40178555,0.77776319,3.1312523,27.904934,4,0.14814815,6,46,3,27,4,5,0.18518518,37,0,18.516144,14.487283,9.6188021,10.52458,11.630734,8.5891542,4.5980763,5.588335,4,4,0.83580607,13,0,-0.83787316,-0.41189206,0.077028014,2.7184322,-1.3374593,-0.38887709,0.12106962,2.6746969,-0.53670621,-0.23358952,0.20857169,2.9833126,19.753086,7.197279,3.575254,16.276581,5.8798504,2.9020607,3.8281543,8,5,1,0,0.43399999,-2.74755,9.1197863,0,1,14,1,3,4,0,6.3130002,-6.3130002,2.8777559,-2.8777559,0.098610349,0.12503922,25.592316,42.581608,31.79793,8.6190128,33.597878,27.65803,0,64.213699,24.509808,19.760618,0,0,40.700764,22.323092,0.63592201,0.50243324,0.18462861,0.36407802,0.49756673,0.17944941,217.075,171.50798,63.023853,124.27976,169.84677,61.255905,0.46153846,0.85714287,6.3130002,-6.3130002,0.10438777,0.15681927,0.45963159,0.39259049,0.24251741,0.54036838,0.60740954,0.297851,156.89743,134.01263,82.78447,184.45732,207.34213,101.67285,7,0,3,0.10438777,0.15681927,1,0.1192,76.293167,21.387344,81.897713,25.385227,3.185575,0,0,70.572739,3.9819686,104.115,9.0805702,71.586647,28.509541,43.395977,22.722036,32.897186,70.572739,18.263031,98.871574,132.96001,0.42433795,5.7548876,3.4556727,8.9810524,341.35477,437.1947,27.133842,0,0,5.6825762,181.25282,40.607563,91.259666,365.41,1551,41,138,0.025392106,0.022769317,0.0,0,0,1
1558,848,846,2450,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)C(N)c1ccccc1,Ampicillin,,,,,0,1,LiuR_2015,LiuZ_PLOS_SIDER,0,0,,,,,,0,Ekins,,,,,,,2/5,Zhu  Fourches  LiuR  LiuZ_SIDER  Ekins,Negative,0,50.237068,0,0,3,5,5,0,6,0,43,4,9,24,14,75.863876,1.7642761,0,0,16,0,0,19,0,3,4,0,1,1.6102319,-2.6470807,-0.54784775,0.57525408,2.8502812,-2.9028728,-0.52071583,0.61211538,2.7545767,-2.3916967,-0.38592258,0.78138417,3.1312518,27.904934,4,0.15384616,6,45,3,26,4,5,0.1923077,36,0,17.645901,14.117419,9.6961527,10.654336,11.236888,8.4548645,4.6873927,5.7718382,4,4,0.81510007,12,0,-0.8378787,-0.39713991,0.066387057,2.7133555,-1.3374565,-0.34196746,0.1380565,2.664741,-0.53670627,-0.21605732,0.19305076,2.9787538,18.781065,6.9575,3.3599999,15.343278,5.6308532,2.7009931,3.5998228,7,4,1,0,0.74199998,-3.1094999,8.9930696,0,1,14,1,3,4,0,5.9310002,-5.9310002,2.6443181,-2.6443181,0.10731558,0.12880948,25.592316,38.388474,31.79793,8.6190128,23.273705,27.65803,0,39.703896,61.274521,19.760618,0,0,40.700764,14.555551,0.67950469,0.53118676,0.16677384,0.32049531,0.46881327,0.15372147,225.13676,175.99535,55.256313,106.18805,155.32947,50.931732,0.5,1,5.9310002,-5.9310002,0.11111111,0.16691957,0.4978776,0.41801876,0.22641507,0.5021224,0.58198124,0.27570733,164.9592,138.49998,75.01693,166.3656,192.82483,91.348679,6,0,3,0.11111111,0.16691957,1,0.4136,50.90794,21.387344,81.897713,25.385227,3.185575,0,0,88.215919,3.9819686,98.871574,8.9140902,71.586647,3.1243138,43.395977,17.478609,32.897186,88.215919,18.263031,98.871574,112.73,0.43739632,5.7004399,3.3678892,8.8689899,331.3248,428.67249,27.133842,0,0,5.6825762,188.6028,40.607563,77.692749,349.41098,1365,39,132,0.019093804,0.039305888,0.0,0,0,0
1559,849,847,2451,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)C(NC(=O)N1CCN(CC)C(=O)C1=O)c1ccccc1,Piperacillin,,,,,0,1,LiuR_2015,LiuZ_PLOS_SIDER,3,1,,,,,,,,I ,0,Rodgers,,,,3/5,Zhu  Fourches  LiuR  LiuZ_SIDER  Rodgers,Positive,1,72.497414,0,0,3,5,7,0,6,0,63,4,11,36,18,112.88362,1.7918035,0,0,23,0,0,27,0,5,7,0,1,1.4427253,-2.6510794,-0.54527158,0.54172027,2.8505356,-2.9029088,-0.51830703,0.5592882,2.7546284,-2.3929963,-0.34815297,0.72779161,3.1313672,44.804588,7,0.17948718,6,66,6,39,4,9,0.23076923,54,0,26.361078,20.780561,14.317472,15.507708,16.97327,12.349189,6.1444993,7.3122783,4,4,0.82580346,16,0,-0.84246141,-0.40644881,0.067459866,2.8518455,-1.1656165,-0.37771371,0.093689732,2.7854123,-0.5366776,-0.22142634,0.19431172,3.110733,28.994083,11.623096,5.6734085,22.361601,8.8935966,4.3170614,5.5243073,12,3,0,2,-0.083999999,-4.2558799,12.957481,0,1,20,0,4,6,2,8.4610004,-8.4610004,4.0490227,-4.0490227,0.080625355,0.084018759,86.496223,55.45002,14.559904,17.238026,23.273705,27.65803,43.339603,58.451572,61.274521,19.760618,0,13.566921,67.834602,8.0413227,0.63031286,0.46067378,0.17998539,0.36968711,0.53932625,0.18970174,313.23087,228.92955,89.442848,183.71419,268.0155,94.271339,0.5,1,8.4610004,-8.4610004,0.081550643,0.086278215,0.44692135,0.34749621,0.21974957,0.55307865,0.65250379,0.33332908,222.09535,172.68652,109.20347,274.8497,324.25854,165.64624,8,0,4,0.081550643,0.086278215,1,-0.14480001,36.0215,42.983498,129.62215,80.703964,3.185575,0,0,88.215919,3.9819686,156.0598,12.74522,143.17329,9.372942,61.406727,17.478609,0,88.215919,88.929291,132.19759,156.42999,0.3281796,6.2854023,3.7434754,10.070228,496.94507,626.73871,67.834602,0,0,11.365152,278.90976,83.947166,106.3336,517.56299,4075,63,196,0.035685915,0.086357288,0.7,0,0,1
1560,850,848,2452,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)C(NC(=O)N1CCN(S(=O)(=O)C)C1=O)c1ccccc1,Mezlocillin Sodium,,,,,,,,,,,1,LiuZ_Pfizer,,,,1,Ekins,I ,0,Rodgers,,,,3/4,Zhu  LiuZ_Pfizer  Ekins  Rodgers,Positive,1,71.345825,0,0,3,5,8,0,6,0,61,4,12,36,17,115.83027,1.8988569,0,0,21,0,0,25,0,5,8,0,2,1.4448576,-2.6505117,-0.54780608,0.52593559,2.8501949,-2.9021833,-0.52025104,0.60798544,2.7546291,-2.3920782,-0.37242383,0.72829396,3.1313782,48.136173,7,0.17948718,6,64,5,39,4,9,0.23076923,53,0,26.576622,21.206448,13.110366,14.22325,16.735907,13.644197,5.1873927,6.2718382,4,4,0.87687832,15,0,-0.87691122,-0.41426408,0.059671357,2.8346272,-1.1656176,-0.44924167,0.13799652,2.7818954,-0.53667819,-0.21605732,0.19305076,3.1085548,28.994083,10.873421,5.6734085,24.059433,8.9723072,4.6630821,5.9963508,13,3,0,2,-0.22400001,-3.82041,12.81713,0,1,19,0,4,5,2,9.2609997,-9.2609997,4.0364561,-4.0364561,0.07030338,0.10639626,87.862709,63.345772,41.650642,8.6190128,61.437984,37.763638,0,39.703896,61.274521,19.760618,0,0,40.700764,35.175163,0.64794004,0.39536908,0.15257739,0.35205993,0.60463089,0.19948256,322.21716,196.61496,75.875923,175.07755,300.67975,99.201622,0.46666667,0.875,9.2609997,-9.2609997,0.14393695,0.078825183,0.43342638,0.38435182,0.256695,0.56657362,0.61564821,0.30987862,215.54065,191.13612,127.65307,281.75409,306.1586,154.10101,8,0,4,0.14393695,0.078825183,1,-0.1383,36.0215,83.861816,88.53846,62.264381,3.185575,31.691174,0,88.215919,3.9819686,146.59601,12.7137,167.48277,7.7671885,61.406727,17.478609,0,88.215919,64.802101,137.20349,173.5,0.3281796,6.2854023,3.7329631,10.070024,497.29471,615.35333,86.28421,0,0,11.365152,260.58633,85.594254,124.7832,539.58997,4071,61,200,0.043813601,0.12170032,0.4,0,1,1
1561,851,849,2453,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)C(NC(=O)N1CCNC1=O)c1ccccc1,Azlocillin,,,,,,,,,,,0,LiuZ_Pfizer,,,,0,Ekins,,,,,,,1/3,Fourches  LiuZ_Pfizer  Ekins,Negative,0,63.748238,0,0,3,5,6,0,6,0,55,5,11,32,16,100.37489,1.8249979,0,0,20,0,0,23,0,5,6,0,1,1.4390101,-2.6473722,-0.54790366,0.57474518,2.8505378,-2.902184,-0.52073056,0.6574561,2.7546287,-2.3920782,-0.3857851,0.7513569,3.1313696,38.153763,6,0.17142858,6,58,5,35,4,8,0.22857143,47,0,23.206377,18.217993,12.110366,13.22325,15.113898,10.935449,5.1873927,6.2718382,4,4,0.83808863,13,0,-0.83768159,-0.41475239,0.079466581,2.8069868,-1.1679392,-0.44855648,0.1458836,2.7488303,-0.53667754,-0.22351468,0.19305076,3.069375,25.103674,9.9323606,4.8977294,19.296854,7.5658407,3.7069268,4.5624042,11,4,1,1,0.021,-3.70331,11.460505,0,1,19,0,4,5,2,7.961,-7.961,3.7176323,-3.7176323,0.088077411,0.091508202,51.976967,55.45002,14.559904,25.857038,23.273705,27.65803,34.881084,39.703896,61.274521,19.760618,0,27.133842,40.700764,8.1782131,0.62401855,0.45712808,0.17660618,0.37598142,0.54287195,0.19937524,268.58295,196.75185,76.012817,161.82564,233.65674,85.81282,0.46153846,0.85714287,7.961,-7.961,0.08667253,0.091697022,0.42290223,0.37001234,0.22251748,0.57709777,0.62998766,0.35458031,182.02075,159.2565,95.773438,248.38785,271.1521,152.61441,7,0,4,0.08667253,0.091697022,1,0.18970001,54.032253,34.17157,81.897713,62.264381,3.185575,0,0,88.215919,3.9819686,146.59601,11.35899,119.31108,6.2486277,79.41748,17.478609,0,88.215919,64.802101,98.871574,148.14999,0.3597711,6.129283,3.5686481,9.7334881,430.4086,550.65656,54.267685,0,0,17.047728,229.20181,75.488647,98.449257,461.49899,2922,52,176,0.042843305,0.071535386,0.2,2,0,0
1563,852,850,2455,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)COc1ccccc1,Penicillin V,,,,,-1,0,LiuR_2015,LiuZ_PLOS_SIDER,0,0,,,,,,,,,,,,,,1/3,Zhu  LiuR  LiuZ_SIDER,Negative,0,49.272274,0,0,2,4,5,0,6,0,42,3,8,24,14,73.809044,1.7573581,0,0,16,0,0,18,0,2,5,0,1,1.499467,-2.6438482,-0.56516862,0.55705512,2.8500392,-2.9030209,-0.52633989,0.5705595,2.7542188,-2.3903692,-0.35679653,0.77620828,3.1308334,29.387726,5,0.1923077,6,44,3,26,4,6,0.23076923,35,0,17.482763,14.078074,9.8259087,10.784093,11.309367,8.3905334,4.4635959,5.5134201,3,3,0.82511395,13,0,-0.83746415,-0.40264198,0.068377458,2.6686285,-1.1654931,-0.40922949,0.11747658,2.6129377,-0.53665566,-0.2160821,0.19288003,2.9310961,18.781065,7.3188691,3.7588758,15.343278,5.923317,3.0216362,3.7867959,7,2,1,0,1.321,-3.4949601,8.8970613,0,1,14,1,3,5,0,5.1589999,-5.1599998,2.5867052,-2.5867052,0.10970578,0.13154374,25.592316,51.112381,26.365236,8.6190128,23.273705,27.65803,0,62.005161,36.764713,19.760618,0,0,40.700764,10.408187,0.69288915,0.51056218,0.15382209,0.30711085,0.48943785,0.15328874,230.21944,169.63945,51.108952,102.04069,162.62068,50.931732,0.46153846,0.85714287,5.1589999,-5.1599998,0.12773794,0.12693799,0.52812409,0.39771277,0.21329543,0.47187594,0.60228723,0.25858048,175.47456,132.14409,70.869568,156.78555,200.11603,85.915985,7,0,3,0.12773794,0.12693799,1,0.69709998,29.010639,21.387344,81.897713,46.311485,0,0,0,88.215919,0,104.115,8.7596502,71.586647,14.124202,43.395977,15.554493,0,88.215919,39.189289,98.871574,95.940002,0.43739632,5.7004399,3.4974284,8.8472347,332.26013,424.66254,29.637598,0,0,5.6825762,210.2117,40.607563,62.454014,350.39499,1461,36,130,0.031556636,0.10433618,0.0,0,0,0
1564,853,851,2456,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)Cc1ccccc1,Benzylpenicillin,,,,,-1,0,LiuR_2015,LiuZ_PLOS_SIDER,0,0,1,LiuZ_Pfizer,,,,1,Ekins,,,,,,,2/5,Zhu  LiuR  LiuZ_SIDER  LiuZ_Pfizer  Ekins,Negative,0,48.470276,0,0,2,3,4,0,6,0,41,3,7,23,14,70.600983,1.7219752,0,0,16,0,0,18,0,2,4,0,1,1.5629148,-2.6451666,-0.53786004,0.56246662,2.849803,-2.9002864,-0.5059132,0.59086215,2.7543797,-2.390523,-0.36646411,0.75979799,3.1309264,27.471725,4,0.16,6,43,3,25,4,5,0.2,34,0,16.775656,13.669826,9.8259087,10.784093,10.809367,8.2512875,4.8171492,5.9216685,3,3,0.80771756,12,0,-0.83771187,-0.39484292,0.068661794,2.6858878,-1.1649739,-0.4045226,0.11614167,2.6368763,-0.53661817,-0.21419701,0.19228721,2.951407,17.811199,6.7188368,3.3833141,14.414984,5.3819623,2.6890168,3.3730826,6,2,1,0,1.625,-3.47961,8.7237349,0,1,14,1,3,4,0,4.9400001,-4.941,2.3510556,-2.3510556,0.12070175,0.14543043,34.123089,42.824402,11.413943,8.6190128,23.273705,27.65803,0,39.703896,61.274521,19.760618,0,0,40.700764,7.9044313,0.68625712,0.53377718,0.15320477,0.31374285,0.46622282,0.16053808,217.71948,169.34422,48.605194,99.536926,147.91219,50.931732,0.5,1,4.9400001,-4.941,0.13340081,0.13256426,0.53340006,0.41559088,0.21549073,0.46659991,0.58440912,0.25110921,169.22459,131.84888,68.365814,148.03181,185.40753,79.666,6,0,3,0.13340081,0.13256426,1,0.86076999,18.01075,21.387344,81.897713,25.385227,3.185575,18.868406,0,88.215919,0,98.871574,8.5805502,71.586647,3.1243138,43.395977,13.49664,0,107.08433,18.263031,98.871574,86.709999,0.45137304,5.643856,3.3737557,8.7356215,317.25641,414.00116,27.133842,0,0,5.6825762,197.71175,40.607563,59.95026,334.396,1247,35,126,0.061410204,0.094157167,0.0,0,0,0
1565,854,852,2457,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)c1c(OC)cccc1OC,Methicillin Sodium,,,,,,,,,,,1,LiuZ_Pfizer,,,,1,Ekins,,,,,,,2/3,Zhu  LiuZ_Pfizer  Ekins,Positive,1,53.167858,0,0,2,4,6,0,6,0,46,3,9,26,15,80.648643,1.7532314,0,0,17,0,0,20,0,2,6,0,1,1.6979371,-2.6404355,-0.52691597,0.52588117,2.8493166,-2.8948829,-0.50992775,0.55880505,2.7543046,-2.3875673,-0.31975856,0.71046603,3.1303353,33.490139,5,0.17857143,6,48,3,28,4,6,0.21428572,39,0,19.223249,15.624516,10.964102,11.817472,12.223581,8.8522587,4.1933756,5.1051717,3,3,0.82744628,11,0,-0.83735144,-0.39676031,0.03577058,2.7187569,-1.1641091,-0.39558226,0.13170692,2.6920786,-0.53648877,-0.20953204,0.15384406,2.9853904,20.727041,7.7879934,3.5603333,17.214386,6.4173212,2.9172068,4.2488556,8,2,1,0,1.4450001,-3.5188999,9.5260973,0,1,14,1,3,5,0,5.2210002,-5.223,2.8148558,-2.8148558,0.10081387,0.12329814,75.587631,70.310211,11.413943,8.6190128,10.324173,40.607563,0,62.005161,12.254904,19.760618,0,0,40.700764,12.911943,0.71318078,0.40503442,0.14708726,0.28681922,0.59496558,0.13973197,259.95148,147.63339,53.612705,104.54444,216.86253,50.931732,0.45454547,0.83333331,5.2210002,-5.223,0.12622103,0.12540686,0.46684361,0.30216533,0.20130081,0.53315639,0.69783467,0.33185557,170.1626,110.13804,73.373322,194.33333,254.35788,120.96001,6,0,3,0.12622103,0.12540686,1,0.94910002,40.010525,21.387344,58.035496,25.385227,27.047791,70.767738,0,52.929554,0,109.35843,9.4528999,71.586647,25.12409,43.395977,23.983496,0,52.929554,18.263031,169.63931,105.17,0.41210872,5.8073549,3.3317902,9.1213856,364.49591,459.75311,32.141354,0,0,5.6825762,238.52016,40.607563,64.957771,380.42099,1630,45,142,0.05799707,0.05938432,0.3,0,0,1
1566,855,853,2458,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)c1c(noc1C)-c1ccccc1,Oxacillin sodium,,,1,Fourches,0,1,LiuR_2015,LiuZ_PLOS_SIDER,1,0,,,,,,,,,,,,,,3/4,Zhu  Fourches  LiuR  LiuZ_SIDER,Positive,1,56.319065,0,0,2,4,5,0,11,0,47,3,8,28,16,83.2799,1.7719128,0,0,19,0,0,19,0,3,5,0,1,1.429294,-2.6399999,-0.54112047,0.55676085,2.8493941,-2.89501,-0.49885616,0.62515217,2.7542486,-2.3874607,-0.36760634,0.75477052,3.1303563,30.480932,4,0.12903225,11,50,3,31,4,5,0.16129032,36,0,20.214813,16.31818,11.618802,12.809036,13.220051,9.6544857,5.6100426,7.0158553,3,3,0.82520938,13,0,-0.83720326,-0.39394969,0.062964782,2.7307556,-1.1640183,-0.37752271,0.14036624,2.7015927,-0.53652018,-0.21356797,0.20271412,2.9975905,21.240376,7.921875,3.6548443,16.749725,6.1885357,2.8360844,3.7020097,8,2,1,0,1.96,-4.7730598,10.337147,0,1,19,1,4,4,0,5.3520002,-5.3520002,2.7299259,-2.7299259,0.10395027,0.13134059,40.597015,34.123089,28.780554,8.6190128,10.324173,40.607563,0,56.243034,72.159782,19.760618,0,0,40.700764,13.80679,0.71169585,0.5541662,0.14904079,0.28830415,0.4458338,0.13926338,260.28311,202.67099,54.507553,105.43929,163.05141,50.931732,0.46153846,0.85714287,5.3520002,-5.3520002,0.13378176,0.12238415,0.57094419,0.42954716,0.21669735,0.42905581,0.57045287,0.21235846,208.80707,157.09502,79.251076,156.91531,208.62738,77.664238,7,0,4,0.13378176,0.12238415,1,1.8953201,18.01075,40.98394,58.035496,25.385227,32.496613,9.7341213,0,94.158241,0,132.19759,10.1659,81.32077,22.720911,43.395977,18.945461,5.9423227,88.215919,18.263031,132.19759,112.74,0.39893496,5.9541965,3.4780707,9.3277025,365.72238,486.47409,38.019104,0,0,5.6825762,220.21979,54.968441,70.835518,401.44299,2026,47,158,0.11845427,0.2080844,0.4,0,0,1
1567,856,854,2459,S1C2N(C(C(O)=O)C1(C)C)C(=O)C2NC(=O)c1c2c(ccc1OCC)cccc2,Nafcillin,,,,,0,1,LiuR_2015,,,,,,,,,0,Ekins,NA ,,Rodgers,,,,1/3,Zhu  LiuR  Ekins  Rodgers(NA),Negative,0,60.739445,0,0,2,4,5,0,10,0,51,3,8,29,19,85.337891,1.6732919,0,0,21,0,0,22,0,2,5,0,1,1.4733344,-2.6405051,-0.54182732,0.54896694,2.8492444,-2.8948786,-0.49140045,0.59715271,2.7542753,-2.3874791,-0.35066429,0.75146347,3.1303337,33.760555,5,0.15625,11,54,3,32,4,6,0.1875,40,0,20.921921,17.155424,12.903259,14.22325,13.758056,10.321437,6.3944993,7.9621086,3,3,0.79538453,12,0,-0.83733547,-0.39992511,0.062280871,2.7718496,-1.1640599,-0.35752785,0.14209326,2.7809761,-0.53650367,-0.20891032,0.19431013,3.051085,22.203125,8.5014582,3.8628571,17.743092,6.7359939,3.0414608,4.1212883,7,2,1,0,3.052,-5.6736102,10.984967,0,1,19,1,4,5,0,5.309,-5.3099999,2.7192063,-2.7192063,0.10436005,0.12657516,38.388474,72.537598,11.413943,8.6190128,10.324173,40.607563,0,72.915016,61.274521,19.760618,0,0,40.700764,10.408187,0.73629481,0.52993715,0.13208158,0.26370519,0.47006285,0.1316236,284.90918,205.0591,51.108952,102.04069,181.89076,50.931732,0.5,1,5.309,-5.3099999,0.12412884,0.12335216,0.59481686,0.37317234,0.18314922,0.40518311,0.62682766,0.22203389,230.16432,144.39899,70.869568,156.78555,242.55087,85.915985,6,0,4,0.12412884,0.12335216,1,2.4837999,29.010639,21.387344,58.035496,46.311485,27.047791,0,0,111.00504,0,137.44101,11.01,71.586647,14.124202,43.395977,18.740068,5.1459289,105.85911,39.189289,132.19759,95.940002,0.38828552,6,3.4332933,9.4425163,386.94986,521.10895,29.637598,0,0,5.6825762,262.05426,40.607563,62.454014,414.48199,2173,51,162,0.18177707,0.2062908,0.4,1,1,0
1571,857,855,2465,S1CC(OC1CO)N1C=C(F)C(=NC1=O)N,Emtricitabine,,,,,-1,0,LiuR_2015,LiuZ_PLOS_SIDER,0,0,,,,,,,,,,,,,,1/3,Zhu  LiuR  LiuZ_SIDER,Negative,0,29.910931,0,0,1,1,4,0,0,0,26,2,6,16,7,55.482376,2.1339376,0,0,8,0,1,10,0,3,3,0,1,1.9447614,-2.4617057,-0.56883669,0.59417433,2.6466069,-2.6170466,-0.5275166,0.56736737,2.587584,-2.2161677,-0.40290219,0.74309391,2.9243753,19.92907,2,0.11764706,0,27,3,17,4,2,0.11764706,24,0,11.706742,8.9844618,4.6462646,5.0080719,7.6133924,5.5849357,1.3551717,1.5580782,2,2,0.93815446,9,0,-0.837053,-0.43125239,0.13365878,2.3618736,-1.3703717,-0.40212283,0.17957985,2.3321807,-0.51998746,-0.21670437,0.23367903,2.6276424,12.456747,5.1041665,2.6514049,10.695778,4.3348746,2.23333,2.8978033,6,3,1,0,-0.51999998,-1.7393399,5.551867,0,1,11,1,2,3,0,4.441,-4.441,2.122031,-2.122031,0.16608618,0.18453808,19.208147,53.024139,16.27693,37.449432,10.324173,0,17.440542,0,0,19.760618,5.6825762,25.475557,0,16.922417,0.68333071,0.30619144,0.19135721,0.31666932,0.69380856,0.12531209,151.40184,67.841164,42.397972,70.162689,153.72336,27.764715,0.44444445,0.80000001,4.441,-4.441,0.18937176,0.19139834,0.30480105,0.38177177,0.25244352,0.69519895,0.61822826,0.44275543,67.533096,84.587082,55.932529,154.03143,136.97745,98.0989,5,1,2,0.18937176,0.19139834,1,-0.0020000001,58.282413,10.28219,21.873518,38.159824,0,25.906548,0,17.214357,0,71.04187,5.6254201,34.862103,60.255184,0,19.994648,32.897186,17.214357,45.317699,32.21954,88.150002,0.56510133,5.0874629,2.8623741,7.6977053,221.56453,263.54935,21.753254,0,0,17.742489,111.26722,41.580635,53.062664,247.25,433,23,82,0.024542581,0.023642544,0.0,0,0,0
